,ID,clean_tweets,sentiment_score,speech_category
1325,1253304210566680576,anjing ku tolol comberan cain,-0.43550098,dangerous speech
1326,1253303311979012096,anjing kaing kaing comberan kakak tolol,-0.3199148,dangerous speech
1327,1252875728862887938,anjing liur liur liur anjing gila x mampus,-0.5858738,dangerous speech
1328,1252874615833018368,anjing air liur x anjing gila cain,-0.5769448,dangerous speech
1329,1252784756141355009,kerja hati anjing ku rudikeruk kerja gonggong comberan kakak,-0.055831432,dangerous speech
1330,1252513574448066560,kadrun tolol adu domba sakit jiwa x kakak berita adu berita baru lbp loyalis joko widodo presiden ri coba adu,0.060771704,neutral speech
1331,1252105344450351104,lebih kalah kadrun baris sakit hati kalah menang modal jual agama cain,-0.23579678,dangerous speech
1332,1251729101045420033,gabenar gabenar sara ujar benci fitnah teror rapi mil malu lihat bodoh wartawan dukung guru sri mulyani medan sakit malu cain,0.066949844,neutral speech
1333,1251313445502201857,lbp tokoh joko widodo presiden ri tugas tugas tanggung hati tolong bela baris sakit hati suka mulut nyinyir sikaaat,-0.038450003,dangerous speech
1334,1250701894827167744,aib tolol x saut ngemis komisioner kpk terima kasih hina lbp sikat busuk saut sok munafik mampus kakak,0.079545856,neutral speech
1335,1250664051979333632,telanjang manusia munafik saut situmorang hina lbp ngemis tolong komisioner kpk malu buka jabat hubung sayang jabat saut hina,0.103681326,neutral speech
1336,1250588040491225089,doyan intimidasi jenderal luhut binsar pandjaitan muda lbp batu karang teguh sekitar joko widodo presiden ri warganet an kwalitasnya tari atas gendang baris sakit hati kadrun ngebacot,0.1917094,neutral speech
1337,1250367350081114112,ekonomi sulit psbb saran larang ojol narik tumpang kirim berita bidang asal bunyi bunyi malu tertawa rakyat indonesia cerdas henti provokator,0.21505076,neutral speech
1338,1250365611357560834,ekonomi sulit psbb saran larang ojol narik tumpang komentar twitter medsos malu mulut nyinyir tong kosong nyaring bunyi,0.3206074,neutral speech
1339,1250364277732462592,basuki tegas dana bangun kota alokasi msd lbp fitnah dasar hukum dekat borgol proses hukum,0.39702147,neutral speech
1340,1250035808800669698,kadrun mulut nyinyir terusssss level sri mulyani kakak,-0.06754109,dangerous speech
1341,1249929353170784256,baris sakit hati kadrun gosip keji lbp sesak nafas lari rs luhut binsar pandjaitan pohon pohon kencang angin tiup atas hati takut fitnah sebentar ko,0.29584298,neutral speech
1342,1249890457074556928,covid sayang umat umat lama derita virus corona terusssssssss berdo a apa agama percaya pegang patuh arah atur perintah joko widodo berkat,0.00025898218,neutral speech
1343,1249873919441375232,baris sakit hati kadrun kakak,-0.30740604,dangerous speech
1344,1249503946592247809,salah kelas adu kelas ringan negara atur indonesia negara hukum atur level anies adu ahok sara ujar benci fitnah teror cocok repot,-0.4059801,dangerous speech
1345,1249304089839599619,mohon baris sakit hati kadrun baca dengar baik bingung semangat sama indonesia maju,-0.09301448,dangerous speech
1346,1248885408152207361,anjing ku fayruzfayga kaing kaing comberan mampus,-0.1813305,dangerous speech
1347,1248850028371644418,minum obat xsehari sebar terusssssssss munafik,0.088704556,neutral speech
1348,1248434850509418496,luhut tulis surat tuding penganan covid tindak konsekuensi tribun pontianak mantap renung baris sakit hati kadrun wawas pikir luas samudra indonesia,0.64819705,neutral speech
1349,1248396289147949062,gonggong gong tolol kakak dukung mulut busa,-0.3545226,dangerous speech
1350,1248097013679284225,jejak digital balik fakta kadrun bela msd fb jihad revolusi bawa jalur hukum coba tuduh emang gue pikirin pikirin takut indonesia negara hukum,0.13575053,neutral speech
1351,1248053573604323329,tolol x lbp kafir jihad revolusi f assegaf diam ngancam kadrun kakak,-0.2156032,dangerous speech
1352,1248046224944459776,bicara fa kadrun lbp kafir bela msd jihad revolusi takut balik balikin informasi emang gue pikirin pikirin,0.14726451,neutral speech
1353,1247850962556825600,anjing gonggong kakak lapar,-0.34437394,dangerous speech
1354,1247829588576616449,anjing gonggong comberan kakak,-0.38738525,dangerous speech
1355,1247827919004557313,gertak sambal anjing ku king purwa gonggong comberan takut jihat revolusi nyali berani ngebacot kakak,0.1311428,neutral speech
1356,1247797560976093187,gertak sambal laku jual beli takut gonggong tonggos kakak,-0.21649843,dangerous speech
1357,1247796848561025027,bicara jihad revolusi kadrun emang gue pikirin pikirin takut indonesia negara hukum gentar gertak sambal jual beli,0.012358576,neutral speech
1358,1247773323846504450,tampang kadrun borgol tangis ampun cain wass,-0.3284299,dangerous speech
1359,1247771608917233668,minta maaf luhut ngotot tuntut said didu jalur hukum mantap lbp jend purn kopassus terima bintang adhimakayasa hukum tegak negara hukum kadrun nakut i mulut jihad revolusi takut,0.57927966,neutral speech
1360,1247435459321450496,jihad revolusi takut kadrun,-0.31950557,dangerous speech
1361,1247434988938596352,menang tolol x selesai proses polisi dasar kadrun,-0.14244437,dangerous speech
1362,1247333891003711488,kenang hati kapolri jajar gerak jaga kamtipmas rakyat sehat dukung penuh kadrun cepat minggat,0.55069244,neutral speech
1363,1247332636952936449,cabul file porno kadrun buka polisi poltak lawan gusti ora sare,0.50934124,neutral speech
1364,1247326449507299330,cain baris sakit hati kadrun takut tutup mulut beda tipis comberan dukung kapolri jajar,0.4503203,neutral speech
1365,1247238907810287616,balas cabul cain munafikun kadrun cabul,-0.40385634,dangerous speech
1366,1247172102840446977,terima kasih coba hina fitnah porno kadrun hina presiden dukung hti tangkap polisi simpan file porno malu munafik ganjar poltak lawan,0.23261586,neutral speech
1367,1247150400240619522,gambar menteri mabuk gambar abal nama isu bohong hati lapor main fitnah atur surat kapolri sok jago tangis rengek rengek tahan waspada waspada,-0.026120722,dangerous speech
1368,1247017433325420545,rakyat indonesia terima kasih era reformasi demokrasi depan sayang demokrasi kadrun noda mulut nyinyir sembarang sembunyi balik demokrasi hina presiden menteri dukung kapolri proses,-0.04997021,dangerous speech
1369,1246980483180670976,sok suci dasar kadrun munafik kakak,-0.34440395,dangerous speech
1370,1246787162378358786,anjing ku credocitra kaing kaing comberan bodoh kakak buar mampus cain,-0.3631405,dangerous speech
1371,1246734740771622915,kadrun stres sukses lbp modal mulut kakak,0.14983004,neutral speech
1372,1246729939627343875,normal munafik kakak lihat jenis munafik sok suci asyik,-0.41398436,dangerous speech
1373,1246688148609888257,dikatain bahaya virus corona luhut pilih fokus mantap lanjut gonggong cari panggung laku mata rakyat indonesia akibat nyenyak tidur hati kena covid lbp lawan ko,0.34859478,neutral speech
1374,1246438339282157568,survei baris sakit hati kadrun fakta rakyat tenang mempan kompor,-0.23236153,dangerous speech
1375,1246364389042556929,fitnah diam mulut indonesia negara hukum,-0.34895265,dangerous speech
1376,1246319303030267905,baris sakit hati kadrun bakar jenggot cain indonesia negara hukum,-0.018665373,dangerous speech
1377,1246261174817021955,malu ngelayani level kerja gonggong,0.0021387935,neutral speech
1378,1245923446749409280,ironis sedih berpendidikan tega pecah belah rakyat provokasi berita bohong samar kerja juang keras tangan covid percik air dulang terpercik muka,-0.10007185,dangerous speech
1379,1245919972527726592,tuntut minta maaf nyata video wawancara hersubeno arief kanal youtube peryataan said didu tendensius dasar lontar fitnah menko maritim luhut binsar pandjaitan mulut harimau,0.41016465,neutral speech
1380,1245570477482901512,gila lihat lbp warna indonesia cinta baris saku hati kadrun mampus cain,-0.035960197,dangerous speech
1381,1245525186675224576,jokowi anjing gonggong comberan kakak,-0.15100956,dangerous speech
1382,1245518750700294144,berani tendang anjing coba masuk comberan,-0.09830016,dangerous speech
1383,1245514933455867904,istana jegal bijak gabenar atas covid kutil otak dukung buta dungu tahap lockdown citra lihat negara rusuh presiden ri mantap,0.07988179,neutral speech
1384,1245326045340827649,lbp berkat tokcer lbp lawan baris sakit hati kadrun gila kakak,-0.36533746,dangerous speech
1385,1245299309806882817,baris sakit hati kadrun gila gerak lbp atas covid tokoh hati modal ngebacot tunggu stroke,0.08123094,neutral speech
1386,1245253926980423681,luhut binsar pandjaitan super star cundang bakar jenggot gonggong budek,0.06273943,neutral speech
1387,1245215383025410053,presiden joko widodo jokowi putus bijak perintah pusat virus corona baru covid batas sosial skala baca joko widodo presiden ri baik rakyat utama,-0.2244475,dangerous speech
1388,1245015364875894784,anjingkuuser gagal ngerasanin sukses x rumah kaca mampus tolol kakak,0.16789472,neutral speech
1389,1244578494756950016,anjing stresssssssss lihat sukses,-0.14108992,dangerous speech
1390,1244513436144300034,anjing ku gila comberan,-0.43727437,dangerous speech
1391,1244434715546759168,baris sakit hati kadrun dungu banding pimpin indonesia luas pimpin provinsi kabupaten kota putus lockdown kutil otak joko widodo presiden ri salah,-0.041705936,dangerous speech
1392,1244132929338372098,joko widodo presiden ri arif bijaksana tunda lockdown lihat india mexico negara dunia rusuh ngotot lockdown tahu niat busuk baris sakit hati kadrun gagal total indonesia aman,0.37693366,neutral speech
1393,1243890501524176896,lbp do a in jelek baris sakit hati sehat berkat,-0.17296875,dangerous speech
1394,1243454978389184513,khawatir mampus kadrun kuasa mimpi x mantap lanjut,-0.38395667,dangerous speech
1395,1242640514131738624,presiden ri joko widodo bantu kerja keras atas virus corona dukung rakyat ngotot lockdown kurung rumah kadrun urus ngurusin negara indonesia luas,0.5083096,neutral speech
1396,1242260475506601985,berani malu kritik perintah tangan covid baris sakit hati kadrun busuk kaca x kutil otak bahaya virus corona songsong indonesia maju,-0.007436782,dangerous speech
1397,1242245541884342272,anjing ku gila masuk comberan tunggu mati mampus wass,-0.22995874,dangerous speech
1398,1242018867808894977,viral tka china karantina kendari,0.1333225,neutral speech
1399,1241947784577568770,baca jalan pikir malu joko widodo kirim allah indonesia kadrun modal jual agama agama jual kadrun mertua keluarga istri ku anut setia agama,-0.17530999,dangerous speech
1400,1241744334577270786,sakit ali rochmadi gagal kasihan sukses tolol kadrun otak dengkul,0.12658471,neutral speech
1401,1241611646599966720,anjing ku panji gila comberan mampus cain,-0.15109509,dangerous speech
1402,1241517571163095041,tolol rr sakit hati pecat modal ngebacot,-0.024213254,dangerous speech
1403,1241516824354639873,menteri bantu presiden ri karam republik kadrun sosok briliant lari kencing stroke jantung mati jenegarawan joko widodo ajar kadrun tolol,0.31055257,neutral speech
1404,1241507046807048192,jokowidohoax anjing gonggong comberan kakak sekarat kakak,-0.16505888,dangerous speech
1405,1241193785331052545,diam duduk bonceng ngebacot sembarang presiden ri joko widodo kerja keras menteri rakyat nasionalis rakyat nilai kadrun kadrun,0.115228325,neutral speech
1406,1241143107443294208,percaya anjing kerja gonggong comberan ngaca,0.07759169,neutral speech
1407,1240571031460298752,supir presiden taxi kadrun kakak wass,-0.44492427,dangerous speech
1408,1240569978241159168,tua bangka tua bangka kuasa kadrun rata ayo berani banci berani medsos persis anjing kaing kaing comberan kakak,-0.34240314,dangerous speech
1409,1240511948967399426,maju terusssssssss lbp dina anjing gila,0.16679859,neutral speech
1410,1240427768870875138,gabenar kadrun bain pakai kaca mata kuda cain gusti ora sare wass,-0.01373592,dangerous speech
1411,1240211084335702016,malu anjing bela gabenar kerja mudah rakyat jakarta menang sara fitnah ujar benci teror lihat rakyat teror kurang angkut rakyat dki derita wass,-0.044425517,dangerous speech
1412,1240114723074514948,kasihan sakit x malu ahok lejit kejut gabenar kadrun wass,-0.0194256,dangerous speech
1413,1240099170611949571,gabenar dasar kadrun salah aku salah kait kurang angkut fakta perintah pusat turun tangan suruh cabut bijak efek kejut kadrun kejut kejut ajar aku salah malu ahok,-0.56509984,dangerous speech
1414,1239345114239000576,tim sukses periode jokowi presiden ri periode juang hati marah jabat ferdinand hutahaean faisal suka marah kadrun marah kampung lbp plt menteri hubung bicara minoritas,0.10257885,neutral speech
1415,1239087960596688896,anjing ku yusuf turki kaing kaing ekor jepit pintu cain,-0.2568353,dangerous speech
1416,1239028504617861125,virus corona sebar banyak negara dunia indonesia baris sakit hati presiden mundur dukung kadrun demokrasi negara idologinya pancasila kadrun dukung bantu presiden ri,0.04853964,neutral speech
1417,1238977527890112512,cain biasa suka hina kasar gilir bilang anjing stresssssssss jual beli,0.10155904,neutral speech
1418,1238852648016596998,anjing unya gonggong comberan kakak,-0.16163379,dangerous speech
1419,1238650507851206656,kadrun stres mimpi x kakak,-0.29018342,dangerous speech
1420,1237985660016836608,anjing ku asep an stresssssssss kakak tolol sok pintar miskin,-0.09376621,dangerous speech
1421,1237579050383638528,tunda formula e uang rakyat selamat rugi rampok apbd triliun rupiah fakta tunda sponsor gabenar citra melulu mimpi siang bolong,0.13678628,neutral speech
1422,1237383440774778880,djoko edhi malu in komisi dpr ri kadrun muka badak borgol polisi wanita lalulintas lawan malu burung,0.03517562,neutral speech
1423,1237381800726429696,borgol borgol kadrun borgol malu muka badak,-0.54176325,dangerous speech
1424,1237381170964230145,kadrun borgol malu bekas komisi,-0.30343425,dangerous speech
1425,1237380627667644417,manusia kadrun borgol malu bekas komisi langgar hukum cain,-0.10917485,dangerous speech
1426,1236986529391579136,tolol medan bicara medan nama anjing jilat sok bodoh,-0.27540022,dangerous speech
1427,1236985974237712385,anjing jilat gonggong comberan,-0.20283556,dangerous speech
1428,1236983157229903872,selatan ribut utara medan sok pintar bawa sara adu domba selatan utara keluarga mesra medan laku tolol ngompori anak medan horas,-0.110301554,dangerous speech
1429,1236976265451556864,terima kasih kadrun baca twitter stres bakar jenggot tabah hilang galau at hukum idelogi pancasila negara indonesia cinta,-0.06685382,dangerous speech
1430,1236949787426971648,ahok tokoh bersih kerja keras wibawa takut kadrun jual mayoritas minoritas mayoritas suku jawa budaya rendah hati santun mentang ahok lawan,0.03696972,neutral speech
1431,1236870138340626432,mati tangan berdo a moga virus corona hilang cepat umat mohon maha kuasa tinggal tinggal kait virus corona isu bohong panik waspada,0.11734858,neutral speech
1432,1236838014690529282,suka hina jokowi presiden ri ngan tepi sawah otak kendali jidat baris sakit hati benci ukur,0.021475464,neutral speech
1433,1236835432395976704,erti hukum bicara hukum tolol ahok bukti tuduh korupsi sitolol tuduh korupsi hukum indonesia anut azas bukti balik,-0.1690506,dangerous speech
1434,1236092342282534912,jgnlah jual agama suka suka agama jual sebahagian anut nasionalis at laksana ajar agama tokoh teladan masyarakat agama noda buat,-0.20657256,dangerous speech
1435,1235727882938224641,kasih badai virus corona panik masker kasih perintah polisi kamtipmas tangkap timbun masker tebar isu bohong,0.32366604,neutral speech
1436,1235532721041969154,langit hina jokowi presiden ri fakta periode percaya rakyat indonesia kadrun,0.082849324,neutral speech
1437,1233935568175632390,berani comberan gonggong kakak,-0.40404928,dangerous speech
1438,1233221317412868096,virus corona bilang tentara allah hati gusti ora sare mulut harimau suka ngebacot suka suka jual agama hina umat bodoh bodoh ikut waspada waspada,0.028971195,neutral speech
1439,1233198797338972160,arti nalar bodoh larang anti pancasila larang ngakunya pancasila fakta sara melulu jual agama,-0.07253504,dangerous speech
1440,1232834567523848192,anjing ku mushar kakak kaing kaing comberan,-0.19410354,dangerous speech
1441,1232828267163312129,ahok gubernur jokowi gabenar gubernur menang sara fitnah ujar benci teror tenggelam telat pikir lambat mikir,-0.29942042,dangerous speech
1442,1232826869994491904,jokowi macet banjir muda atas presiden muda bukti gubernur ahok nyambung kerja kerja kerja hati gabenar menang sara fitnah ujar benci teror dukung kadrunnya tenggelam fakta,-0.10704124,dangerous speech
1443,1232202911557373952,akibat gubernur sara ujar benci fitnah teror gabenar stres banjir panjang dukung korban banjir hujan banjir batal selenggara formula e,0.41397265,neutral speech
1444,1231762234088378369,hebat iskandar fauzi tolol dukung menang beda dukung fitnah sara ujar benci teror hasil jakarta hancur banjir melulu,-0.17213792,dangerous speech
1445,1231385059334078465,tindak kapolri idham orasi acara kumpul modal banyak bicara jual agama ajak lengser presiden ri joko widodo kecuali hormat simbol negara,0.4898624,neutral speech
1446,1230097971833798656,marah modal jual agama fakta malu kakak,-0.3724935,dangerous speech
1447,1230083716115881984,anjing comberan kaing kaing,-0.27707583,dangerous speech
1448,1229927914533048323,salah ketik alas gabenar dukung kadrun dasar kadrun coba balik salah ketik argumen kerja kerja kerja rakyat nggakkan jual agama kalah nasionalis,-0.2662823,dangerous speech
1449,1229700903394889728,denny siregar anjing bego cebur comberan bego kakak asep arif nurahman,0.29124138,neutral speech
1450,1229693270000689159,ahok dipikirin manusia modal sara ujar benci fitnah teror sebentar laku bumi indonesia ideologi pancasila,-0.16994554,dangerous speech
1451,1229372299330998273,anjing cebur comberan kaing kaing,-0.24246633,dangerous speech
1452,1226711465702244352,anjing ku arthur kaing kaing comberan anjing tolol,-0.29988855,dangerous speech
1453,1223189871793078273,kadal gurun bangga gabenar gubernur presiden akibat ab suka suka peristiwa monas malu henti proyek monas oo tahu malu,-0.15388468,dangerous speech
1454,1222069014886674432,manusia gila suruh joko widodo mundur presiden ri periode hendak pilpres pilih rakyat indonesia demokrasi pancasila rakyat,-0.3313337,dangerous speech
1455,1221958332753182720,imlek gong xie fa chai paten mantap kadal gurun diam ribu bahasa komentar raya imlek demo larang spanduk seruduk ramai syukur ampau diam,0.09890774,neutral speech
1456,1221629686595219456,anjing gonggong rantam sitolol yimzarch,-0.26479954,dangerous speech
1457,1221619495287963649,beda menang jual sara ujar benci fitnah teror,-0.57393205,dangerous speech
1458,1221617717767110657,ajar waspada alir fakta ideologi pancasila coba alir sesat berkat pancasila jaya,-0.19025007,dangerous speech
1459,1221411766623539201,bodoh sok pintar unya gonggong razie ali kasihan mulut busuk,-0.26663047,dangerous speech
1460,1219202622118195200,rasis teriak rasis tolol pelihara ngaca kaca kirim kaca luas lapang sepak bola,-0.09386653,dangerous speech
1461,1217259539172454400,banjir dki anies baswedan ajar bikin banjir kenang b sahabat ku tonton setia ruhut buka an episode tayang banjir kenang genang sahabat ku nonton lupa lonceng ting tong,-0.042978466,dangerous speech
1462,1216243839033167873,anjing gonggong comberan cain,-0.16534245,dangerous speech
1463,1216236621328076801,anjing gonggong x lapar kakak,-0.46812892,dangerous speech
1464,1216192546310803457,anjing kaing kaing comberan,-0.33697465,dangerous speech
1465,1214346042864390144,hilang gubernur menang sara ujar benci fitnah teror gagal tanggung presiden jabat hilang copot menteri didik berkwalitas,0.11516997,neutral speech
1466,1214035105108246528,anjing gila bain tolol,-0.47428596,dangerous speech
1467,1214029767084634113,manusia rakus jabat kakak,-0.55869967,dangerous speech
1468,1213988815435522048,komentar nies komentar salah kompas detik an berita malu kemang banjir rakyat kemang protes banjir kemang parah ketua mpr mobil kena banjir mulut harimau waspada waspada,-0.032867074,dangerous speech
1469,1213971952773152768,babi buta belah gubernur gagal beda banjir surut hitung jam banjir surut hari kakak dungu pelihara,0.0054877102,neutral speech
1470,1213961672613756928,anjing gonggong comberan banjir,-0.17746964,dangerous speech
1471,1213776955134210048,anjing ku ronin cebur comberan kaing kaing,-0.2214461,dangerous speech
1472,1213623692372013057,rakyat jakarta stresssssssss dengar komentar gubernur bingung banjir jakarta ngebacot bela rakyat jakarta cerdas sesal pilih gubernur modal silat lidah,0.29862946,neutral speech
1473,1213283681445367809,politik takut curang raih menang curang x supir presiden taxi,-0.40270603,dangerous speech
1474,1213075407114821632,dukung gubernur menang sara ujar benci fitnah teror malu belah pakai kaca mata kuda banjir medsos kakak,-0.06972787,dangerous speech
1475,1212623044570570752,anjing nyinyir ngebelain dukung gubernur gagal total,0.17660981,neutral speech
1476,1212601067810082816,haram haram murka akibat agama anut rakyat korban rakyat agama agama hormat hormat,-0.35528815,dangerous speech
1477,1212597208232579074,marah fakta demokrasi sara ujar benci fitnah teror hasil menang gatot gagal total,0.08109659,neutral speech
1478,1212525600428023808,afkan sombong pilih gubernur sara ujar benci fitnah teror rakyat jakarta korban bencana hujan banjir panjang kota tata silat lidah,-0.12982601,dangerous speech
1479,1212521825655087105,anies baswedan disalahin kampanye ngebacot atas banjir bawa agama gubernur bawa kitab suci pakai otak kerja kerja kerja,0.29155377,neutral speech
1480,1212298935898787840,banjir jakarta kadrun ab mundur joko widodo tolol pelihara ngebedain gubernur presiden,0.4814041,neutral speech
1481,1211937846338015233,anjing tolol gonggong comberan,-0.35231742,dangerous speech
1482,1211936333175767040,anjing gonggong masuk kakak,-0.34864527,dangerous speech
1483,1211904429382721536,anjing busuk unya busuk terusssssssss kakak,-0.20668983,dangerous speech
1484,1211903813365272576,anjing kaing kaing masuk comberan,-0.22498631,dangerous speech
1485,1211843552340086784,perempuan salah bela salah akibat langgar hukum sok mayoritas indonesia kenal dominasi mayoritas tiran minoritas hukum atas gala,-0.0994564,dangerous speech
1486,1211626666553823233,kawin kontrak puncak munafik onar,-0.10658866,dangerous speech
1487,1211078986077331458,kadal gurun bakar jenggot nilai hasil polisi ungkap tangkap laku kriminal laku main ganti otak sutradara sakit,0.25422573,neutral speech
1488,1210036070160535553,takut psi takut kejar bayang maling,-0.33297578,dangerous speech
1489,1208991021285044224,anjing cebur comberan kaing kaing kakak,-0.2385211,dangerous speech
1490,1208939235346010114,anjing cebur comberan kaing kaing kakak,-0.2385211,dangerous speech
1491,1208709498904313856,anjing kalap tulang kakak,-0.34948948,dangerous speech
1492,1208702985120837637,anjing gonggong lapar kakak,-0.6155995,dangerous speech
1493,1208579304377864192,anjing cebur comberan kaing kaing,-0.24246633,dangerous speech
1494,1208572741554585600,indonesia maju wujud rakyat indonesia sadar pancasila ideologi negara indonesia sukses dukung setia ideologi pancasila,-0.21721724,dangerous speech
1495,1208406555487543298,indonesia negara islam indonesia negara ideologi pancasila,-0.29361486,dangerous speech
1496,1207128484545302529,dinas sda dki stresssssssss belah majikan anies banjir hujan antri air masuk lubang tampung aku salah kilah malu lihat rakyat pilih anies korban banjir,0.13084531,neutral speech
1497,1207106210823983104,indonesia negara islam timur puluh negara malaysia brunei darusalam indonesia negara ideologi pancasila,-0.06922376,dangerous speech
1498,1206378474706857984,pemprov dki bela gubernur anies harga diskotik larang tempat lacur dilokalisir larang sopan santun sok munafik jual agama,0.35689658,neutral speech
1499,1204220232753004544,menang sara ujar benci fitnah teror kritisi pilih kerja silat lidah,-0.25187638,dangerous speech
1500,1203593072216461313,anjing kaing kaing comberan kakak,-0.4291988,dangerous speech
1501,1202390040749297664,polisi tunggu tangkap raja dungu rocky gerung nyata nyinyir hina ideologi pancasila negara republik indonesia hina presiden ri joko widodo susah hitung jari karni tv one,0.3605687,neutral speech
1502,1200662798671343617,ekstrim kiri ekstrim kanan bahaya bumi hangus negara republik indonesia ideologi pancasila,0.17527886,neutral speech
1503,1198970114952925184,modal mengkafirkan raja kafir dogol kerja jual agama,0.08259466,neutral speech
1504,1198845329396781056,gin ngebacot tunjukin muka tampang ditwitter bawa islam islam islam sadar ideologi indonesia pancasila,0.16924745,neutral speech
1505,1198822737323515905,billy biar anjing gonggong bangga maju terusssssssss indonesia maju,0.006895274,neutral speech
1506,1198264697721520128,anjing kaing kaing cebur comberan cain,-0.28649127,dangerous speech
1507,1198136272553795584,suka coba ngebohongi rakyat indonesia sikat,0.022908717,neutral speech
1508,1197753613428224000,menteri agama ri menteri agama bangga geberakkan rakyat dukung cegah radikalisme,0.39807832,neutral speech
1509,1197652322400161792,anjing ekor jepit pintu kaing kaing cain,-0.3459228,dangerous speech
1510,1197385568298000384,dalam comberan sok gonggong cain,-0.14080778,dangerous speech
1511,1197385103338401792,anjing kaing kaing dalam comberan cain sok jago,-0.006986499,dangerous speech
1512,1194874026478329861,kafir kafir uang kafir embat maling munafik,-0.4056151,dangerous speech
1513,1194759206395506688,ahok super star kalah pilgub dki dukung simpatisan takut takut sara ujar benci fitnah teror balik lawan politik takut ahok jadi boss bumn,0.0074709654,neutral speech
1514,1194432142358351874,tokoh nasional gampang tokoh nasional dagang buka dagang rumah toko tapih pakai h toko tv toko onderdil toko kelontong toko pakai wanita dan lain,0.10885227,neutral speech
1515,1193729167881203715,anjing level lbp sok komentar tolol,-0.18736258,dangerous speech
1516,1193720532744560640,ahok menang dukung lawan sara fitnah ujar benci teror ahok lawan bukti menang bingung ngurusin jakarta pergi sono behajar ahok,-0.06935671,dangerous speech
1517,1193708725095161856,takut do i pulang indonesia indah jalan ganggu kompor leduk suka mengkompori ganggu ideologi pancasila ganti khilafa,-0.033718586,dangerous speech
1518,1193320037873963008,susah gagal bantu presiden ganti gubernur menang fitnah ujar benci teror bicara sembarang kritisi dukung modal bela ucap alih isu,-0.15135592,dangerous speech
1519,1193189987853848577,karno hatta pahlawan hantar indonesia pintu gerbang merdeka keringat darah air mata nyawa kenal sara lupa sejarah jasmerah karno selamat pahlawan november,-0.09077805,dangerous speech
1520,1192972721845460992,bohong tu junjung lem aibon bain dukung dogol kakak,-0.2305232,dangerous speech
1521,1192790483627466755,politik politik mahar politik sakit hati politik selingkuh pakai peluk hati muhrim,-0.28103498,dangerous speech
1522,1191240687859011584,anjing stresssssssss sukses gonggong gempor,0.040079415,neutral speech
1523,1191239602041868289,laksana menang curang sara fitnah teror ujar benci lihat kilah jakarta seraut kakak,-0.35338724,dangerous speech
1524,1191154722092175360,tokoh agama paham bijak menteri agama indonesia jenderal stres malu kuat lihat rok mini sadar jual agama,0.103144675,neutral speech
1525,1191127252810944512,marah tolol menang curang teror ucap benci sara amburadul jakarta,-0.13483196,dangerous speech
1526,1188650022985859072,bijak radikal indonesia mata hati sipenanya pura rabun bosan mengkompori ikut khilafah panji radikalisme kibar melupaka bendera merah putih indonesia maju,-0.056946993,dangerous speech
1527,1188271131150569472,marah kecewa sedih pembanu presiden ri periode joko widodo larut larut renung dukung jokowi bsh baris sakit hati kerja kerja kerja profesional indonesia maju,0.051202834,neutral speech
1528,1187501250260000768,selamat gonggong anjing ku,-0.45190746,dangerous speech
1529,1186886030563037185,anjing busuk stres lapar,-0.32276204,dangerous speech
1530,1185732606689595392,pdi juang rakyat indonesia waspada jelang lantik presiden ri joko widodo periode wapres ri kh ruf amin dengar hasut provokator percaya aman tertib tni polisi,0.63626754,neutral speech
1531,1183169181690130437,sakit provokator campur urus tni,0.042901516,neutral speech
1532,1182577907887009794,sadis teroris tusuk wiranto shooting camera nyata hanum rais sadis polisi tangkap sangkut,0.33561486,neutral speech
1533,1182498848561741824,teror mohon rakyat indonesia takut waspada percaya polri tni tangan moga terusssssssss berkat indonesia maju,0.090486735,neutral speech
1534,1181713451514679296,jokowi anjing malu abdi samak ku sehat sukses keluarga kaya limpah,0.06182587,neutral speech
1535,1181527540147486720,anjing gila masuk comberan,-0.19566092,dangerous speech
1536,1181371928478486528,anjing kaing kaing ekor pencet pintu kakak jaen,-0.19419914,dangerous speech
1537,1179541733203427328,kritik anjing gonggong sikat jual beli sukses ku,-0.1473482,dangerous speech
1538,1179533208846663680,indah ideologi pancasila kenal dominasi mayoritas tiran minoritas pepatah diri duduk rendah ideologi pancasila tolak larang hti,0.36695886,neutral speech
1539,1179371160200519680,anjing gonggong kakak comberan,-0.30200747,dangerous speech
1540,1177026452815937538,demo tunggang provokator berutal biadab terima kasih polisi tni cegah tindak rakyat indonesia belakang dukung penuh tegak hukum,0.40429473,neutral speech
1541,1176817471409414144,anjing gonggong lapar kakak,-0.6155995,dangerous speech
1542,1176720556848058369,anjing gonggong tolol kakak predikat tolol,-0.35929686,dangerous speech
1543,1175615444780109825,anjing comberan gonggong dicombera,-0.07099289,dangerous speech
1544,1175060683630579713,anjing nonton gonggong gong,-0.265394,dangerous speech
1545,1175022013536030720,stres anjing lihat super star tv cain,-0.06878108,dangerous speech
1546,1174983405995356161,anjing stres masuk comberan,0.048586667,neutral speech
1547,1173231820248240128,majalah tempo sampul gambar jokowi presiden ri hidung pinokio sesal presiden simbol negara indonesia gambar jokowi bohong gambar sampul batal cabut,0.14757502,neutral speech
1548,1173129653059379200,kpk kuasa lupa kacang kulit kpk lahir era megawati soekarnoputri presiden ri tuju mulia cegah berantas korupsi korupsi rajalela zaman orba terima kasih basaria pandjaitan,-0.06005168,dangerous speech
1549,1172798183707070464,rusak korupsi ganti ideologi negara,-0.28954756,dangerous speech
