,ID,Tweets,clean_tweets,Social,Historical,Dehumanization,Accusation,Attack,Threat,Loyalty,severity,speech_category
1206,1.30731E+18,"Ini jgn dicontoh krn menghadapi pandemi COVID-19 Keluarga harus tetap menjaga kebahagiaan, pertahankan kerukunan rumah tangga dari awal percintaan sampai diakhir hayat dan dukung terusssssss Satgas COVID-19 Pemerintah &amp; laksanakan Protokol Kesehatan secara disiplin MERDEKA. https://t.co/B8fjcM8ViV",contoh pandemi covid keluarga jaga bahagia tahan rukun rumah tangga cinta akhir hayat dukung satgas covid perintah laksana protokol sehat disiplin,1,0,0,0,0,0,0,0.335,neutral speech
1207,1.3072E+18,@Takviri sama juga dgn kadrunsyukur bisa tinggal di Indonesia ha ha ha dasar pakai kaca Mata Kuda nie para pendukung rabun dekat Wassalam.,kadrun syukur indonesia dasar pakai kaca mata kuda dukung rabun wassalam,0,0,1,0,0,0,0,0.065,abusive language
1208,1.30695E+18,"@rsa_detu Inilah kalau orang tolol yg telmi telat mikir, kadrunsich ha ha ha MERDEKA.",tolol telat pikir lambat mikir kadrun,0,0,1,0,0,0,0,0.065,abusive language
1209,1.30695E+18,"Pilkada mulai seru nie ye itulah politik hati boleh panas tapi kepala harus tetap dingin maju terusssssss PDI Perjuangan menuju Indonesia Maju MERDEKA, dan dukung Satgas COVID-19 jangan sampai Kita lupa melaksanakan Protokol Kesehatan dengan penuh disiplin Sip deh. https://t.co/ziLeB9DdbF",pilih kepala daerah seru politik hati panas kepala dingin maju pdi juang indonesia maju dukung satgas covid lupa laksana protokol sehat penuh disiplin,1,0,0,0,0,0,0,0.335,neutral speech
1210,1.30676E+18,"Yang terganggu kekuasaannya &amp; priok nasinya di Kemenkes maunya Letjend Purn TNI AD DR Terawan Agus Putranto Out dgn dalih penyebaran Virus Corona dilingkungannya, gimana di DKI kok nggak minta Gabenar Out ngeri kali penyebarannya ha ha ha dasar kadrun MERDEKA.",ganggu kuasa priok nasi kemenkes letjend purn tni dr awan agus putranto out dalih sebar virus corona lingkung dki gabenar out ngeri sebar dasar kadrun,1,0,1,0,0,0,0,0.4,hate speech
1211,1.30641E+18,Giliran Ahok si ijonk marah krn sebut kadruneh komonikasinya rasis lah dasar pakai kaca Mata Kuda giliran yg selama ini mengobral menyebut nyebut kafir bukan hanya krn bukan seiman bahkan yg seimanpun dikatakan kafir tdk pada tempatnya eh belagak bego ngaca dong MERDEKA.,gilir ahok ijonk marah kadrun komonikasinya rasis dasar pakai kaca mata kuda gilir obral sebut nyebut kafir iman iman kafir bagak bego ngaca,1,0,1,1,0,0,1,0.74,dangerous speech
1212,1.30621E+18,"Ngeri kali nie cuplikan potongan2 film singkat yg Aku dapat dari Mbak Putri di NTB Lombok Mataram tolong jgn ditiru, lebih baik Kita Fokus membantu Satgas COVID-19 &amp; Aku mohon melihat pandemi Virus Corona masih sangat tinggi laksanakan Protokol Kesehatan dgn disiplin MERDEKA. https://t.co/2FWFDdDPsB",ngeri cuplik potong film singkat mbak putri ntb lombok mataram tiru fokus satgas covid mohon pandemi virus corona laksana protokol sehat disiplin,1,0,0,0,0,0,0,0.335,neutral speech
1213,1.30549E+18,Demokrasi sich demokrasi tapi tetap harus terukur biar tdk kebablasan ini bedanya dgn Indonesia Demokrasi Pancasila. Baik Kita tinggalkan sejenak biar Fokus mendukung Satgas COVID-19 dgn disiplin laksanakan Protokol Kesehatan MERDEKA. https://t.co/gMZkaM67sL,demokrasi demokrasi ukur bablas beda indonesia demokrasi pancasila tinggal fokus dukung satgas covid disiplin laksana protokol sehat,1,0,0,0,0,0,0,0.335,neutral speech
1214,1.30506E+18,"Terima kasih Tuhan, beberapa keberatan Aku pencegahan penyebaran COVID-19 didengar Anies Baswedan Gubernur DKI dalam pelaksanaan PSBB yg baru termasuk genap ganjil selain beribadah olahraga tempat2 berkumpul lainnya yg berbahaya utk penyebaran Virus Corona MERDEKA.",terima kasih berat cegah sebar covid dengar anies baswedan gubernur dki laksana psbb genap ganjil ibadah olahraga kumpul bahaya sebar virus corona,1,0,0,0,0,0,0,0.335,neutral speech
1215,1.30496E+18,@XZaman88 @TofaTofa_id Yg berseberangan yg cacat pikirannya kadrun ingat Indonesia Ideologinya Pancasila mantap lanjutkan MERDEKA,seberang cacat pikir kadrun indonesia ideologi pancasila mantap lanjut,1,0,1,0,0,0,0,0.4,hate speech
1216,1.30408E+18,"Istri yg baik marah dgn Suami yg suka berbohong, krn itu lebih baik dukung terusssssss Satgas COVID-19 dan laksanakan Protokol Kesehatan dgn disiplin MERDEKA . https://t.co/KYfGE5SZWE",istri marah suami suka bohong dukung satgas covid laksana protokol sehat disiplin,0,0,0,1,0,0,0,0.23,abusive language
1217,1.30399E+18,@ImadHasan95 anjing ini terkaing kaing dari comberan ha ha ha biar mampus Wassalam.,anjing kaing kaing comberan mampus wassalam,0,0,1,0,0,0,0,0.065,abusive language
1218,1.30398E+18,@TokoUmmat Anjing ini menggonggong dari comberan mampuslah kau Wassalam.,anjing gonggong comberan mampus wassalam,0,0,1,0,0,0,0,0.065,abusive language
1219,1.3037E+18,Hati2 harus waspada beginilah Virus Corona itu sangat membahayakan krn itu dukung terusssssss Satgas COVID-19 Pemerintahan Bpk Joko Widodo yg kerja keras mengatasi pandemi ini badai belum berlalu laksanakan Protokol Kesehatan dgn disiplin MERDEKA. https://t.co/ECjd2gFWHo,hati waspada virus corona bahaya dukung satgas covid perintah joko widodo kerja keras atas pandemi badai laksana protokol sehat disiplin,1,0,0,0,0,0,0,0.335,neutral speech
1220,1.30253E+18,"Menteri Agama RI yg pernah menjabat Wakil  Panglima TNI Jenderal Purn TNI Bpk Fachrul Razi, Rakyat yg ingin terusssss Pancasila sebagai Ideologi Negara Indonesia  dapat hidup tenang eh yg merasa terganggukadrun2 yg nggak bisa ngompori lagi semakin galau MERDEKA.",menteri agama ri jabat wakil panglima tni jenderal purn tni fachrul razi rakyat terusssss pancasila ideologi negara indonesia tenang ganggu kadrun ngompori galau,0,0,1,0,0,0,0,0.065,abusive language
1221,1.30223E+18,"Bukan ngurusin Rukun Tetangga yg dipercayakan Kepada Pak RT dgn memberi penyuluhan COVID-19 eh malahan mau sok gaya persiapan sepeda boleh lewat jalan tol oleh Gabenar ha ha ha, lebih baik dukung terusssssss Protokol Kesehatan Pemerintahan Pak Jokowi dgn disiplin MERDEKA. https://t.co/ktxBT9Hnma",ngurusin rukun tetangga percaya suluh covid sok gaya siap sepeda jalan tol gabenar dukung protokol sehat perintah jokowi disiplin,1,0,0,0,0,0,0,0.335,neutral speech
1222,1.30167E+18,"@bintangku206 Pada kebakaran jenggot niekadrun2,,Bu Puan betul 100 Sukses terusssssss PDI Perjuangan MERDEKA.",bakar jenggot kadrun puan sukses pdi juang,0,0,1,0,0,0,0,0.065,abusive language
1223,1.30153E+18,"Waspada waspadalah Virus Corona, ingat dukung terusssssss Satgas COVID-19 Pemerintahan Bpk Joko Widodo jangan lupa laksanakan dgn disiplin Protokol Kesehatan MERDEKA. https://t.co/WZq2MDHbjh",waspada waspada virus corona dukung satgas covid perintah joko widodo lupa laksana disiplin protokol sehat,1,0,0,0,0,0,0,0.335,neutral speech
1224,1.3014E+18,"100 utk Bu Puan pernyataannya mengenai Sumbar, yg sewot pasti menanggapinya pakai Kaca Mata Kuda dan sudah terbukti dalam melaksanakan Ideologi Pancasila yg NyinyirNgebacot para pendukung kadrun yg mau coba2 mengganti Pancasila sbg Ideologi Negara Indonesia MERDEKA.",puan nyata sumbar sewot tanggap pakai kaca mata kuda bukti laksana ideologi pancasila nyinyir ngebacot dukung kadrun coba ganti pancasila sbg ideologi negara indonesia,1,0,1,1,0,0,0,0.63,dangerous speech
1225,1.30044E+18,"Walaupun Kita harus tetap waspada bercanda tetap jalan biar gembira 
jadi Virus Corona ikut tertawa jadi nggak galak dan pergi jauh2, ingat dukung terusssssss Satgas COVID-19 laksanakan Protokol Kesehatan dgn disiplin MERDEKA. https://t.co/aYAdlzv87R",waspada canda jalan gembira virus corona galak pergi dukung satgas covid laksana protokol sehat disiplin,1,0,0,0,0,0,0,0.335,neutral speech
1226,1.29959E+18,"@ustadtengkuzul Rakyat yg mana ?, kalau yg dulu mendukung yg kalah mana ada yg benar semua salah eh yg didukung sudah menjadi pembantu yg menang ya makin kalap saja nie ye merasa ditinggalkankadrun kacian deh MERDEKA.",rakyat dukung kalah salah dukung bantu menang kalap tinggal kadrun kakak,0,0,1,0,0,0,0,0.065,abusive language
1227,1.29928E+18,@SuramaduJingga makin stresssss  anjingKu baim ha ha ha Sip deh.,stres anjing ku baim,0,0,1,0,0,0,0,0.065,abusive language
1228,1.29927E+18,@OrangKoslet anjing ini dicomberan makin stresssssss mampuslah racain.,anjing comberan stres mampus cain,0,0,1,0,0,0,0,0.065,abusive language
1229,1.29927E+18,@ANTIPEKAI1 Anjing ini kecebur comberan lihat Aku semakin sukses mantap lanjutkan Sip deh.,anjing cebur comberan lihat sukses mantap lanjut,0,0,1,0,0,0,0,0.065,abusive language
1230,1.29927E+18,@KiSunan3 Sitajam Otaknya banyak yg kebakaran jenggotkadrun sich ha ha ha.,sitajam otak bakar jenggot kadrun,0,0,1,0,0,0,0,0.065,abusive language
1231,1.29927E+18,@AkunEcekEcek4 anjing ini makin stresssssss kecebur dicomberan racain biar mampus ha ha ha.,anjing stres cebur comberan cain mampus,0,0,1,0,0,0,0,0.065,abusive language
1232,1.29918E+18,"Ha ha ha GR Gede Rasa perkumpulan  BSH Barisan Sakit Hati merasa dianggap Ada Taring, taring ompong kale, apa yg dikatakan Ketua Umum PDI Perjuangan Ibu Megawati Soekarno Putribetul dan harus mulai dari pribadi2 anggota perkumpulan yg sudah telanjang Rekam Jejaknya MERDEKA.",gede rasa gede kumpul bsh baris sakit hati anggap taring taring ompong kakak ketua pdi juang megawati soekarno putri pribadi anggota kumpul telanjang rekam jejak,0,0,0,1,0,0,0,0.23,abusive language
1233,1.29737E+18,"Selama anggaran influencer bisa dipertanggung jawabkan kok repot, keteter ya nggak sanggup ngelawan melalui medsos karena itu bicara fakta jgn fitnah kerja lebih keras lagi sebagai penyeimbang karena yg dinyinyiri selama ini terus kerja kerja kerja terus utk Rakyat MERDEKA.",anggar influencer tanggung jawab repot keteter sanggup ngelawan medsos bicara fakta fitnah kerja keras penyeimbang nyinyir kerja kerja kerja rakyat,0,0,0,1,0,0,0,0.23,abusive language
1234,1.29646E+18,"Terima kasih Ustadz Gondrong sahabatKu yg budiman didampingi Bendahara Umum DPP Pejuang Bravo Lima May Jend Pur TNI AD Bpk Heriyono, Sukses terusssssss memasyarakatkan Ideologi Pancasila MERDEKA. https://t.co/66giuLbzf8",terima kasih ustadz gondrong sahabat ku budiman damping bendahara dpp juang bravo may jend pur tni heriyono sukses masyarakat ideologi pancasila,1,0,0,0,0,0,0,0.335,neutral speech
1235,1.29558E+18,"Pemerintahan Pak Joko Widodo Presiden RI &amp; Elit Politik pendukung pemerintah tdk anti kritik, cuma lucu saja lihat pengkritik ada yg sudah dapat kesempatan Kita Rakyat Indonesia tdk ada yg merasakan apa yg mereka perbuat untuk NKRI sampai dicopot jadilah BSH MERDEKA.",perintah joko widodo presiden ri elit politik dukung perintah anti kritik lucu lihat kritik sempat rakyat indonesia rasa buat nkri copot bsh,1,0,0,0,0,0,0,0.335,neutral speech
1236,1.29175E+18,"Supaya tdk terlalu tegang mikirin Virus Corona, Aku mohon dukung terusssssss Pemerintahan Pak Joko Widodo dgn Satgas COVID-19 dan laksanakandisiplin Protokol Kesehatan MERDEKA. https://t.co/fN2nOgCKcj",tegang mikirin virus corona mohon dukung perintah joko widodo satgas covid laksana disiplin protokol sehat,1,0,0,0,0,0,0,0.335,neutral speech
1237,1.29067E+18,"Hati2 tetap waspada ini bukan di Indonesia, kejahatan ada dimana saja kelihatan seperti mau menolong eh taunya menyolong. Dukung terusssssss Pemerintahan  Pak Joko Widodo melawan Virus Corona melalui Satgas COVID-19 disiplin melaksanakan Protokol Kesehatan MERDEKA. https://t.co/vpf8VBQzQm",hati waspada indonesia jahat tolong menyolong dukung perintah joko widodo lawan virus corona satgas covid disiplin laksana protokol sehat,0,0,0,0,0,1,0,0.065,hate speech
1238,1.29002E+18,Tokoh Nasional ? Aku taunya toko besi toko sepatu toko pakaian dalam wanita ha ha ha banyak deh toko2 lainnya begitu saja kok repot MERDEKA.,tokoh nasional unya toko besi toko sepatu toko pakai wanita toko repot,0,0,0,0,1,0,0,0.03,hate speech
1239,1.28959E+18,"Bukan Kita saja tapi doi juga bisa menjadi supporter yg fanatik ha ha ha, mari Kita dukung terusssssss Pemerintahan Pak Joko Widodo melalui Satgas COVID-19 laksanakan dgn disiplin Protokol Kesehatan MERDEKA. https://t.co/5ri3qE5NTa",do i supporter fanatik dukung perintah joko widodo satgas covid laksana disiplin protokol sehat,0,0,0,1,0,0,0,0.23,abusive language
1240,1.28938E+18,"@jackhan32768669 Maaf Aku penyayang Anjing, kalau kau makan anjing ngeri X kacian deh.",af sayang anjing makan anjing ngeri x kakak,0,0,1,0,0,0,0,0.065,abusive language
1241,1.28809E+18,MulutMu HarimauMu tolonglah dalam suasana prihatin menghadapi Virus Corona janganlah  ucapkan SARA Ujaran Kebencian Fitnah dan Teror akibatnya banyak yg marah. Mari Kita terusssssss mendukung Pemerintahan Pak Joko Widodo lakukan Protokol Kesehatan secara disiplin MERDEKA. https://t.co/GkxEGrBwpy,mulut harimau suasana prihatin virus corona ucap sara ujar benci fitnah teror akibat marah dukung perintah joko widodo laku protokol sehat disiplin,1,0,0,1,0,0,0,0.565,dangerous speech
1242,1.28654E+18,@ardi_riauNew anjing ini menggonggong suka2 giliran dibalas cengeng banget dasar anjingKu @ardi_riauBau ha ha ha marah nie ye tolol sich kacian.,anjing gonggong suka gilir balas cengeng dasar anjing ku marah tolol kakak,0,0,1,0,0,0,0,0.065,abusive language
1243,1.28654E+18,@ardi_riauNew anjingKu @ardi_riau makin stresssss dicomberan mampuslah kau ha ha ha racain.,anjing ku stres comberan mampus cain,0,0,1,0,0,0,0,0.065,abusive language
1244,1.28536E+18,@TanYoana Mantap Sukses terusssssss Pak JokowiMas Gibran biarpun anjing menggonggong Kafilah terus melaju menuju Indonesia Maju MERDEKA.,mantap sukses jokowi gibran biarpun anjing gonggong kafilah laju indonesia maju,0,0,1,0,0,0,0,0.065,abusive language
1245,1.28519E+18,@jokowidohoax Anjing ini makin stresss masuk comberan ha ha ha mampuslah kau racain.,jokowidohoax anjing stres masuk comberan mampus cain,0,0,1,0,0,0,0,0.065,abusive language
1246,1.28503E+18,"Giliran anak Pak Jokowi barisan sakit hati keberatan Gibran maju Calon Walikota Solo dari PDI Perjuangan, tapi kalau anak pejabat yg lain maju Calon Gubernur Bupati &amp; Walikota diam seribu bahasa menunjukan Presiden RI ke 7 sukses membuat lawan2 politiknya makin galau MERDEKA.",gilir anak jokowi baris sakit hati berat gibran maju calon walikota solo pdi juang anak jabat maju calon gubernur bupati walikota diam ribu bahasa tunjuk presiden ri sukses lawan politik galau,1,0,0,1,0,0,0,0.565,dangerous speech
1247,1.28483E+18,"Protokol Kesehatan menganjurkan berolahraga ini perlu dicontoh, menghindari Virus Corona hrs banyak bergerak memakai masker cuci tangan minum air putih hangat tiap dua jam mandi minimal 2X sehari tidur teratur bikin jarak &amp; makan buah ingat hari ini yg positif 1639 MERDEKA. https://t.co/I60aggaG0r",protokol sehat anjur olahraga contoh hindar virus corona gerak pakai masker cuci tangan minum air putih hangat jam mandi minimal x tidur atur bikin jarak makan buah positif,1,0,0,0,0,0,0,0.335,neutral speech
1248,1.28445E+18,"Apakah harus seperti di India menyadarkan Rakyatnya melakukan Protokol Kesehatan supaya memakai masker ?, tolonglah Kita Rakyat Undonesiatercinta sadar &amp; disiplin utk kesehatan Kita bersama mencegah penyebaran Virus Corona dukung terusssss Gugus Tugas COVID-19 MERDEKA. https://t.co/pioWMhOvxA",india sadar rakyat protokol sehat pakai masker rakyat undonesia cinta sadar disiplin sehat cegah sebar virus corona dukung terusssss gugus tugas covid,1,0,0,0,0,0,0,0.335,neutral speech
1249,1.28379E+18,Tolong tetap waspada Virus Corona masih tetap ancaman bagi Kita Rakyat Indonesiatercinta mohon tetap dukung Gugus Tugas COVID-19 lakukan Protokol Kesehatan dengan disiplin hari ini yg positif masih tinggi 1547 MERDEKA. https://t.co/MPybY9aZIk,waspada virus corona ancam rakyat indonesia cinta mohon dukung gugus tugas covid laku protokol sehat disiplin positif,1,0,0,0,0,0,0,0.335,neutral speech
1250,1.28339E+18,"Hati2 bercanda sama Istritercinta dalam suasana menghadapi Virus Corona karena sekarang pada sensitif, sudah Focus saja dukung Gugus Tugas COVID-19 yang positif tiap hari masih naik turun hari ini 1522 laksanakan dengan disiplin Protokol Kesehatan sesuai aturan MERDEKA. https://t.co/iupaiYv8MX",hati canda istri cinta suasana virus corona sensitif focus dukung gugus tugas covid positif turun laksana disiplin protokol sehat atur,1,0,0,0,0,0,0,0.335,neutral speech
1251,1.28194E+18,"Masih berani ngeles bahkan merasa sangat Pancasilais ngeri X, wajar Rakyat Indonesiatercinta  mengidolakan Tokoh2 Nasionalis bahkan sekarang merekakadrun mulai ditinggalkan. Aku mau melaporkan perkembangan terakhir COVID-19 hari ini yang positif naik lagi 1671 MERDEKA. https://t.co/rUYba8HVS5",berani kilah pancasilais ngeri x wajar rakyat indonesia cinta idola tokoh nasionalis kadrun tinggal lapor kembang covid positif,1,0,1,0,0,0,0,0.4,hate speech
1252,1.28054E+18,"Wanita dilawan rasain deh Pria ini kena batunya akhirnya malu sendiri, jangan sakiti hati Wanita. Mari kita fokus lagi mendukung Gugus Tugas COVID-19 tetap disiplin melaksanakan Protokol Kesehatan dan hari ini yg positif 1268 MERDEKA. https://t.co/nbPcfcTsvC",wanita lawan rasain pria kena batu malu sakit hati wanita fokus dukung gugus tugas covid disiplin laksana protokol sehat positif,0,0,0,0,1,0,0,0.03,hate speech
1253,1.28013E+18,"Indahnya toleransi saling hormat menghormati, jgn merasa yg paling benar itu baru Indonesiatercinta melaksanakan Pancasila barubukan hanya ngebacot saja tapi faktanya kanan garis keras yg selalu diperlihatkan. Terima kasih Tuhan hari ini yg positif 1209 turun 398 MERDEKA. https://t.co/ivQLnhchWO",indah toleransi hormat hormat indonesia cinta laksana pancasila ngebacot fakta kanan garis keras terima kasih positif turun,1,0,0,0,0,0,0,0.335,neutral speech
1254,1.27998E+18,Nggak ada malunyamerasa paling Pancasila tapi faktanya  Kanan garis keras ini yg harus tetap TNI POLRIBIN Waspadai MERDEKA.,malu pancasila fakta kanan garis keras tni polri bin waspada,1,0,0,0,0,0,0,0.335,neutral speech
1255,1.27835E+18,"Hidup ini Kita harus tetap waspada krn tidak ada yg tau bahaya bisa datang dimana saja, hari ini yg positif kembali tertinggi sama dgn sebelumnya 1385 mohon jgn panik dukung terusssss Gugus Tugas COVID-19 dan secara disiplin laksanakan Protokol Kesehatan MERDEKA. https://t.co/TdyyWFML3g",waspada bahaya positif tinggi mohon panik dukung terusssss gugus tugas covid disiplin laksana protokol sehat,1,0,0,0,0,0,0,0.335,neutral speech
1256,1.27748E+18,"Apa masih berani demo jilid 2 ke Gedung DPR-MPR RI ? belum lagi demonya salah kaprah nggak jelas, Faktanya mau melengserkan Presiden RI Bpk Joko Widodo &amp; membakar Bendera PDI Perjuangan tapi akhirnya sibuk cuci tangan nggak bertanggung jawab dgn alasan ada penyusupan MERDEKA.",berani demo jilid gedung dpr mpr ri demo salah kaprah fakta lengser presiden ri joko widodo bakar bendera pdi juang sibuk cuci tangan tanggung alas susup,1,0,0,0,0,1,0,0.4,hate speech
1257,1.27722E+18,"@RamadanSumardi Ini komentar orang tolol kacian deh, Kader PDI Perjuangan mayoritas beragama Islam jadi nggak laku kau jual2 agama MERDEKA.",komentar tolol kakak kader pdi juang mayoritas agama islam laku jual agama,1,0,0,1,0,0,0,0.565,dangerous speech
1258,1.27715E+18,"@bintangku206 pada sewot nie ye, sudah sana tiarap para kadrun ha ha ha racain kena batunya PDI Perjuangan dilawan kacian deh MERDEKA.",sewot tiarap kadrun cain kena batu pdi juang lawan kakak,0,0,1,0,0,0,0,0.065,abusive language
1259,1.27712E+18,"Sepandai pandainya tupai meloncat akhirnya jatuh juga, itulah kalimat yg paling tepat utk kadrun2 selama ini suka demo mengganggu Kamtipmas   kena batunya dgn PDI Perjuangan langsung ngeles dan tiarap Kita percayakan Polisi memproses Tindak Pidana pembakaran Bendera MERDEKA.",pandai pandai tupai loncat jatuh kalimat kadrun suka demo ganggu kamtipmas kena batu pdi juang kilah tiarap percaya polisi proses tindak pidana bakar bendera,0,0,1,0,0,0,0,0.065,abusive language
1260,1.27669E+18,PDI Perjuangan  Yes                               Kadrun  Oh No no no                             MERDEKA  .,pdi juang yes kadrun,0,0,1,0,0,0,0,0.065,abusive language
1261,1.27614E+18,"Doi saja bisa disiplin kenapa Kita tdk bisa ? mestinya Kita harus malu melanggar aturan Gugus Tugas COVID-19 disiplin dong melaksanakan Protokol Kesehatan ini malahan Demo mengikuti Anak2 lagi, hari ini yang positif 1178 ingat Badai Virus Corona belum berlalu MERDEKA . https://t.co/hwsccLlABX",do i disiplin malu langgar atur gugus tugas covid disiplin laksana protokol sehat demo ikut anak positif badai virus corona,1,0,0,0,0,0,0,0.335,neutral speech
1262,1.27608E+18,"Mohon pihak yg berwajib pembakar Bendera PDI Perjuangan segera diproses secara hukum jgn kadrun2ini dibiarkan semakin seenaknya melanggar hukum, tolong Aparat Penegak Hukum memberi pelajaran yg setimpal Indonesia Negara Hukum &amp; Kami Kader2 PDI Perjuangan tdk gentar MERDEKA ",mohon wajib bakar bendera pdi juang proses hukum kadrun biar langgar hukum aparat tegak hukum ajar timpal indonesia negara hukum kader pdi juang gentar,0,0,1,0,0,0,0,0.065,abusive language
1263,1.27603E+18,"Betul tetap bekerja seperti biasa jangan takut tapi harus tetap Waspada lihat Adik Wanita ini Kita salut melihat keberaniannya, mohon patuhi arahan Gugus Tugas COVID-19 disiplin melaksanakan Protokol Kesehatan ingat hari ini yang Positif 1113 MERDEKA. https://t.co/t1gL49feG4",takut waspada lihat adik wanita salut berani mohon patuh arah gugus tugas covid disiplin laksana protokol sehat positif,0,0,0,0,1,0,0,0.03,hate speech
1264,1.27564E+18,Dulu ada yg mendadak Dangdut eh sekarang ada yg mendadak paling Pancasilais membela Ideologi Pancasila lupa dgn Jejak Digital selama ini menghina Pancasila &amp; tiap Demo yg dikibarkan Bendera Hitam bukan Merah Putih belum lagi pernyataannya selalu Ekstrim Kanan MERDEKA .,dadak dangdut dadak pancasilais bela ideologi pancasila lupa jejak digital hina pancasila demo kibar bendera hitam merah putih nyata ekstrim kanan,1,0,0,0,0,0,0,0.335,neutral speech
1265,1.27487E+18,PDI Perjuangan Nasionalis sejati berideologi Pancasila jelas tidak kekanan kananan dan kekiri kirian eh yg menghina dan memfitnah nggak ada malunya merasa paling beridelogi Pancasila faktanya didukung Ormas terlarang garis keras kanan   MERDEKA .,pdi juang nasionalis sejati ideologi pancasila kanan kanan kiri kiri hina fitnah malu beridelogi pancasila fakta dukung ormas larang garis keras kanan,1,0,0,1,0,0,0,0.565,dangerous speech
1266,1.27463E+18,"Selamat Ulang Tahun Bpk Joko Widodo Presiden RI ke 7, Kami Rakyat Indonesia yakin Kepemimpinan Pak Jokowi musibah Dunia Virus Corona Negara Indonesia dapat keluar dari masa sulit ini Presiden bekerja dgn hati dan hari ini yg positif turun dari 1226 menjadi 862 MERDEKA . https://t.co/7xVE7pMmTY",selamat ulang joko widodo presiden ri rakyat indonesia pimpin jokowi musibah dunia virus corona negara indonesia sulit presiden hati positif turun,1,0,0,0,0,0,0,0.335,neutral speech
1267,1.2743E+18,@ISNANDARA IQ jongkok mestinya debat yg ngebacot ini yg ribut kompor/Kadrun cari panggung kacian deh kepingin beken sich MERDEKA.,iq jongkok debat ngebacot ribut kompor kadrun cari panggung kakak beken,0,0,1,0,0,0,0,0.065,abusive language
1268,1.27397E+18,"Sudah otak jgn ngeres berpikir yg baik2 saja, Virus Corona masih ada dilingkungan Kita tolong dengar terusssss arahan Gugus Tugas COVID-19 dan terus kan Kepada Rakyat yg belum mendengar hari ini yg Positif 1041 masih tinggi laksanakan Protokol Kesehatan dgn disiplin MERDEKA. https://t.co/17wvXD1kst",otak ngeres pikir virus corona lingkung dengar terusssss arah gugus tugas covid rakyat dengar positif laksana protokol sehat disiplin,1,0,0,0,0,0,0,0.335,neutral speech
1269,1.27311E+18,"Eh pada mendadak Pancasilais banget nie ye yg nggak sependapat dgn RUU Haluan Ideologi Pancasila lupa ya dgn omongan2 sebelumnya, memang lidah tak bertulang MERDEKA .",dadak pancasilais dapat ruu haluan ideologi pancasila lupa omong lidah tulang,1,0,0,0,0,0,0,0.335,neutral speech
1270,1.2727E+18,RUU Haluan Ideologi Pancasila yg dimotori PDI Perjuangan sangat baik untuk Negara Indonesia yg Beridiologi Pancasila harus didukung dan prosesnya di DPR-RI sesuai fungsinya sebagai pembuat UU bersama Pemerintah dan yg keberatan datang ke Senayan gitu saja kok repot MERDEKA.,ruu haluan ideologi pancasila motor pdi juang negara indonesia beridiologi pancasila dukung proses dpr ri fungsi buat uu perintah berat senayan repot,1,0,0,0,0,0,0,0.335,neutral speech
1271,1.27107E+18,"Badai Virus Corona belum berlalu, baru transisi menuju New Normal dari PSBB jadi harus tetap waspada ikuti terus arahan Gugus Tugas COVID-19 disiplin melaksanakan Protokol Kesehatan MERDEKA. https://t.co/IlUrUrwCZN",badai virus corona transisi new normal psbb waspada ikut arah gugus tugas covid disiplin laksana protokol sehat,1,0,0,0,0,0,0,0.335,neutral speech
1272,1.27101E+18,"Hari ini penambahan positif 979 turun dari kemarin 1241, tolong Kami Tuhan semoga besok semakin turun agar  New Normal menjadi Normal dan Aku tidak henti2nya memohon untuk semua Rakyat Indonesiatercinta tetap disiplin mematuhi Protokol Kesehatan Gugus Tugas COVID-19 .",tambah positif turun moga besok turun new normal normal henti mohon rakyat indonesia cinta disiplin patuh protokol sehat gugus tugas covid,1,0,0,0,0,0,0,0.335,neutral speech
1273,1.27072E+18,"Sabar jgn panik hari ini penambahan positif baru 1241 Orang, selama Kita mematuhi semua arahan Gugus Tugas COVID-19 pasti Virus Corona bisa diatasi dgn baik tapi dgn Catalan disiplin melaksanakan Protokol Kesehatan MERDEKA. https://t.co/QJjoeFJXct",sabar panik tambah positif patuh arah gugus tugas covid virus corona atas catalan disiplin laksana protokol sehat,1,0,0,0,0,0,0,0.335,neutral speech
1274,1.27053E+18,"Kemarin penambahan yg Positif baru 1043, Aku mohon walaupun sekarang sudah memasuki Kenormalan Baru semua Rakyat Indonesiatercinta tetap waspada tolong disiplin mematuhi Protokol Kesehatan Gugus Tugas COVID-19 utk kepentingan Kita Bersama MERDEKA.",tambah positif mohon masuk normal rakyat indonesia cinta waspada disiplin patuh protokol sehat gugus tugas covid penting,1,0,0,0,0,0,0,0.335,neutral speech
1275,1.27019E+18,"Faktanya Pak Joko Widodo &amp; seluruh perangkatnya bertahap tapi pasti dapat mengatasi Wabah Virus Corona &amp; Gugus Tugas COVID-19 dipercaya Rakyat Indonesiatercinta, mohon Barisan Sakit HatiKadrun nggak usah membalik balikkan Fakta ingat Rakyat sekarang sangat cerdas MERDEKA.",fakta joko widodo perangkat tahap atas wabah virus corona gugus tugas covid percaya rakyat indonesia cinta mohon baris sakit hati kadrun balik fakta rakyat cerdas,1,0,1,1,0,0,0,0.63,dangerous speech
